image_id,fold_id,fold_role
684,3,train
684,4,val
685,0,train
685,1,val
685,2,train
685,3,train
685,4,train
686,0,train
686,1,val
686,2,train
686,3,train
686,4,train
687,0,train
687,1,train
687,2,train
687,3,val
687,4,train
688,0,train
688,1,train
688,2,val
688,3,train
688,4,train
689,0,train
689,1,val
689,2,train
689,3,train
689,4,train
68,0,train
68,1,train
68,2,train
68,3,val
68,4,train
690,0,train
690,1,train
690,2,train
690,3,val
690,4,train
691,0,val
691,1,train
691,2,train
691,3,train
691,4,train
692,0,train
692,1,train
692,2,val
692,3,train
692,4,train
693,0,train
693,1,train
693,2,train
693,3,train
693,4,val
694,0,val
694,1,train
694,2,train
694,3,train
694,4,train
695,0,train
695,1,train
695,2,train
695,3,val
695,4,train
696,0,train
696,1,train
696,2,train
696,3,train
696,4,val
697,0,train
697,1,train
697,2,train
697,3,val
697,4,train
698,0,train
698,1,val
698,2,train
698,3,train
698,4,train
699,0,train
699,1,train
699,2,train
699,3,train
699,4,val
69,0,train
69,1,train
69,2,train
69,3,val
69,4,train
6,0,val
6,1,train
6,2,train
6,3,train
6,4,train
700,0,val
700,1,train
700,2,train
700,3,train
700,4,train
701,0,train
701,1,train
701,2,val
701,3,train
701,4,train
702,0,train
702,1,train
702,2,train
702,3,train
702,4,val
703,0,train
703,1,train
703,2,train
703,3,val
703,4,train
704,0,train
704,1,train
704,2,val
704,3,train
704,4,train
705,0,train
705,1,train
705,2,train
705,3,train
705,4,val
706,0,train
706,1,train
706,2,val
706,3,train
706,4,train
707,0,train
707,1,train
707,2,train
707,3,val
707,4,train
708,0,val
708,1,train
708,2,train
708,3,train
708,4,train
709,0,train
709,1,val
709,2,train
709,3,train
709,4,train
70,0,train
70,1,train
70,2,train
70,3,val
70,4,train
710,0,val
710,1,train
710,2,train
710,3,train
710,4,train
711,0,train
711,1,train
711,2,train
711,3,val
711,4,train
712,0,val
712,1,train
712,2,train
712,3,train
712,4,train
713,0,train
713,1,train
713,2,train
713,3,train
713,4,val
714,0,train
714,1,train
714,2,val
714,3,train
714,4,train
715,0,train
715,1,train
715,2,val
715,3,train
715,4,train
716,0,train
716,1,val
716,2,train
716,3,train
716,4,train
717,0,train
717,1,train
717,2,val
717,3,train
717,4,train
718,0,train
718,1,train
718,2,train
718,3,val
718,4,train
719,0,train
719,1,val
719,2,train
719,3,train
719,4,train
71,0,train
71,1,train
71,2,val
71,3,train
71,4,train
720,0,train
720,1,val
720,2,train
720,3,train
720,4,train
721,0,train
721,1,train
721,2,val
721,3,train
721,4,train
722,0,train
722,1,train
722,2,train
722,3,val
722,4,train
723,0,train
723,1,train
723,2,train
723,3,val
723,4,train
724,0,train
724,1,train
724,2,train
724,3,train
724,4,val
725,0,train
725,1,train
725,2,val
725,3,train
725,4,train
726,0,train
726,1,train
726,2,train
726,3,train
726,4,val
727,0,train
727,1,train
727,2,val
727,3,train
727,4,train
728,0,train
728,1,train
728,2,val
728,3,train
728,4,train
729,0,train
729,1,train
729,2,val
729,3,train
729,4,train
72,0,train
72,1,train
72,2,train
72,3,train
72,4,val
730,0,val
730,1,train
730,2,train
730,3,train
730,4,train
731,0,train
731,1,train
731,2,train
731,3,val
731,4,train
732,0,train
732,1,train
732,2,train
732,3,val
732,4,train
733,0,train
733,1,train
733,2,train
733,3,val
733,4,train
734,0,train
734,1,train
734,2,train
734,3,train
734,4,val
735,0,train
735,1,train
735,2,train
735,3,train
735,4,val
736,0,train
736,1,train
736,2,val
736,3,train
736,4,train
737,0,train
737,1,train
737,2,train
737,3,train
737,4,val
738,0,train
738,1,train
738,2,train
738,3,train
738,4,val
739,0,train
739,1,train
739,2,val
739,3,train
739,4,train
73,0,train
73,1,train
73,2,val
73,3,train
73,4,train
740,0,val
740,1,train
740,2,train
740,3,train
740,4,train
741,0,train
741,1,train
741,2,train
741,3,train
741,4,val
742,0,train
742,1,train
742,2,val
742,3,train
742,4,train
743,0,val
743,1,train
743,2,train
743,3,train
743,4,train
744,0,train
744,1,train
744,2,train
744,3,val
744,4,train
745,0,train
745,1,train
745,2,train
745,3,val
745,4,train
746,0,train
746,1,val
746,2,train
746,3,train
746,4,train
747,0,val
747,1,train
747,2,train
747,3,train
747,4,train
748,0,train
748,1,val
748,2,train
748,3,train
748,4,train
749,0,train
749,1,train
749,2,train
749,3,val
749,4,train
74,0,train
74,1,val
74,2,train
74,3,train
74,4,train
750,0,train
750,1,train
750,2,train
750,3,train
750,4,val
751,0,train
751,1,train
751,2,val
751,3,train
751,4,train
752,0,train
752,1,train
752,2,val
752,3,train
752,4,train
753,0,train
753,1,val
753,2,train
753,3,train
753,4,train
754,0,train
754,1,train
754,2,train
754,3,train
754,4,val
755,0,train
755,1,train
755,2,train
755,3,val
755,4,train
756,0,train
756,1,train
756,2,train
756,3,val
756,4,train
757,0,train
757,1,train
757,2,val
757,3,train
757,4,train
758,0,val
758,1,train
758,2,train
758,3,train
758,4,train
759,0,train
759,1,train
759,2,train
759,3,val
759,4,train
75,0,train
75,1,train
75,2,train
75,3,val
75,4,train
760,0,val
760,1,train
760,2,train
760,3,train
760,4,train
761,0,train
761,1,train
761,2,train
761,3,train
761,4,val
762,0,train
762,1,train
762,2,train
762,3,train
762,4,val
763,0,val
763,1,train
763,2,train
763,3,train
763,4,train
764,0,train
764,1,train
764,2,train
764,3,train
764,4,val
765,0,train
765,1,train
765,2,val
765,3,train
765,4,train
766,0,train
766,1,train
766,2,train
766,3,val
766,4,train
767,0,train
767,1,val
767,2,train
767,3,train
767,4,train
768,0,train
768,1,train
768,2,train
768,3,val
768,4,train
769,0,train
769,1,val
769,2,train
769,3,train
769,4,train
76,0,val
76,1,train
76,2,train
76,3,train
76,4,train
770,0,train
770,1,train
770,2,train
770,3,val
770,4,train
771,0,val
771,1,train
771,2,train
771,3,train
771,4,train
772,0,train
772,1,val
772,2,train
772,3,train
772,4,train
773,0,train
773,1,train
773,2,train
773,3,val
773,4,train
774,0,train
774,1,train
774,2,train
774,3,val
774,4,train
775,0,train
775,1,train
775,2,train
775,3,val
775,4,train
776,0,train
776,1,train
776,2,train
776,3,val
776,4,train
777,0,train
777,1,train
777,2,val
777,3,train
777,4,train
778,0,train
778,1,train
778,2,train
778,3,val
778,4,train
779,0,train
779,1,train
779,2,train
779,3,val
779,4,train
77,0,train
77,1,train
77,2,train
77,3,train
77,4,val
780,0,train
780,1,train
780,2,train
780,3,train
780,4,val
781,0,train
781,1,val
781,2,train
781,3,train
781,4,train
782,0,val
782,1,train
782,2,train
782,3,train
782,4,train
783,0,train
783,1,val
783,2,train
783,3,train
783,4,train
784,0,train
784,1,val
784,2,train
784,3,train
784,4,train
785,0,train
785,1,train
785,2,train
785,3,val
785,4,train
786,0,train
786,1,train
786,2,val
786,3,train
786,4,train
787,0,val
787,1,train
787,2,train
787,3,train
787,4,train
788,0,train
788,1,train
788,2,train
788,3,val
788,4,train
789,0,train
789,1,train
789,2,train
789,3,val
789,4,train
78,0,val
78,1,train
78,2,train
78,3,train
78,4,train
790,0,train
790,1,train
790,2,train
790,3,train
790,4,val
791,0,train
791,1,train
791,2,val
791,3,train
791,4,train
792,0,train
792,1,train
792,2,val
792,3,train
792,4,train
793,0,train
793,1,train
793,2,val
793,3,train
793,4,train
794,0,train
794,1,train
794,2,val
794,3,train
794,4,train
795,0,train
795,1,train
795,2,val
795,3,train
795,4,train
796,0,train
796,1,train
796,2,train
796,3,train
796,4,val
797,0,val
797,1,train
797,2,train
797,3,train
797,4,train
798,0,val
798,1,train
798,2,train
798,3,train
798,4,train
799,0,train
799,1,train
799,2,train
799,3,val
799,4,train
79,0,train
79,1,train
79,2,train
79,3,train
79,4,val
7,0,train
7,1,train
7,2,val
7,3,train
7,4,train
800,0,train
800,1,train
800,2,train
800,3,train
800,4,val
801,0,val
801,1,train
801,2,train
801,3,train
801,4,train
802,0,train
802,1,train
802,2,val
802,3,train
802,4,train
803,0,train
803,1,train
803,2,val
803,3,train
803,4,train
804,0,train
804,1,train
804,2,val
804,3,train
804,4,train
805,0,train
805,1,train
805,2,train
805,3,val
805,4,train
806,0,val
806,1,train
806,2,train
806,3,train
806,4,train
807,0,train
807,1,val
807,2,train
807,3,train
807,4,train
808,0,train
808,1,train
808,2,train
808,3,train
808,4,val
809,0,train
809,1,train
809,2,train
809,3,train
809,4,val
80,0,val
80,1,train
80,2,train
80,3,train
80,4,train
810,0,train
810,1,train
810,2,train
810,3,val
810,4,train
811,0,val
811,1,train
811,2,train
811,3,train
811,4,train
812,0,train
812,1,train
812,2,val
812,3,train
812,4,train
813,0,train
813,1,val
813,2,train
813,3,train
813,4,train
814,0,train
814,1,val
814,2,train
814,3,train
814,4,train
815,0,train
815,1,train
815,2,train
815,3,train
815,4,val
816,0,val
816,1,train
816,2,train
816,3,train
816,4,train
817,0,train
817,1,train
817,2,train
817,3,train
817,4,val
818,0,train
818,1,train
818,2,val
818,3,train
818,4,train
819,0,train
819,1,train
819,2,train
819,3,train
819,4,val
81,0,train
81,1,val
81,2,train
81,3,train
81,4,train
820,0,train
820,1,val
820,2,train
820,3,train
820,4,train
821,0,train
821,1,val
821,2,train
821,3,train
821,4,train
822,0,train
822,1,train
822,2,val
822,3,train
822,4,train
823,0,val
823,1,train
823,2,train
823,3,train
823,4,train
824,0,train
824,1,train
824,2,val
824,3,train
824,4,train
825,0,train
825,1,train
825,2,train
825,3,train
825,4,val
826,0,train
826,1,train
826,2,val
826,3,train
826,4,train
827,0,val
827,1,train
827,2,train
827,3,train
827,4,train
828,0,val
828,1,train
828,2,train
828,3,train
828,4,train
829,0,train
829,1,train
829,2,val
829,3,train
829,4,train
82,0,train
82,1,val
82,2,train
82,3,train
82,4,train
830,0,train
830,1,train
830,2,train
830,3,val
830,4,train
831,0,train
831,1,train
831,2,val
831,3,train
831,4,train
832,0,val
832,1,train
832,2,train
832,3,train
832,4,train
833,0,train
833,1,val
833,2,train
833,3,train
833,4,train
834,0,train
834,1,train
834,2,train
834,3,train
834,4,val
835,0,train
835,1,val
835,2,train
835,3,train
835,4,train
836,0,train
836,1,train
836,2,val
836,3,train
836,4,train
837,0,train
837,1,train
837,2,train
837,3,val
837,4,train
838,0,train
838,1,val
838,2,train
838,3,train
838,4,train
839,0,val
839,1,train
839,2,train
839,3,train
839,4,train
83,0,train
83,1,train
83,2,train
83,3,val
83,4,train
840,0,val
840,1,train
840,2,train
840,3,train
840,4,train
841,0,train
841,1,val
841,2,train
841,3,train
841,4,train
842,0,train
842,1,train
842,2,train
842,3,val
842,4,train
843,0,train
843,1,train
843,2,train
843,3,val
843,4,train
844,0,train
844,1,train
844,2,train
844,3,val
844,4,train
845,0,train
845,1,val
845,2,train
845,3,train
845,4,train
846,0,train
846,1,train
846,2,train
846,3,val
846,4,train
847,0,val
847,1,train
847,2,train
847,3,train
847,4,train
848,0,val
848,1,train
848,2,train
848,3,train
848,4,train
849,0,val
849,1,train
849,2,train
849,3,train
849,4,train
84,0,train
84,1,val
84,2,train
84,3,train
84,4,train
850,0,train
850,1,train
850,2,train
850,3,train
850,4,val
851,0,train
851,1,train
851,2,train
851,3,train
851,4,val
852,0,val
852,1,train
852,2,train
852,3,train
852,4,train
853,0,train
853,1,train
853,2,train
853,3,val
853,4,train
854,0,train
854,1,train
854,2,train
854,3,train
854,4,val
855,0,train
855,1,train
855,2,val
855,3,train
855,4,train
856,0,train
856,1,train
856,2,val
856,3,train
856,4,train
857,0,train
857,1,val
857,2,train
857,3,train
857,4,train
858,0,val
858,1,train
858,2,train
858,3,train
858,4,train
859,0,train
859,1,train
859,2,train
859,3,train
859,4,val
85,0,train
85,1,train
85,2,val
85,3,train
85,4,train
860,0,train
860,1,train
860,2,train
860,3,train
860,4,val
861,0,train
861,1,train
861,2,train
861,3,train
861,4,val
862,0,train
862,1,val
862,2,train
862,3,train
862,4,train
863,0,train
863,1,val
863,2,train
863,3,train
863,4,train
864,0,train
864,1,train
864,2,val
864,3,train
864,4,train
865,0,train
865,1,train
865,2,train
865,3,val
865,4,train
866,0,train
866,1,train
866,2,train
866,3,val
866,4,train
867,0,train
867,1,train
867,2,train
867,3,train
867,4,val
868,0,train
868,1,train
868,2,val
868,3,train
868,4,train
869,0,train
869,1,train
869,2,train
869,3,val
869,4,train
86,0,train
86,1,train
86,2,train
86,3,val
86,4,train
870,0,train
870,1,train
870,2,val
870,3,train
870,4,train
871,0,train
871,1,train
871,2,val
871,3,train
871,4,train
872,0,val
872,1,train
872,2,train
872,3,train
872,4,train
873,0,train
873,1,val
873,2,train
873,3,train
873,4,train
874,0,train
874,1,train
874,2,train
874,3,val
874,4,train
875,0,val
875,1,train
875,2,train
875,3,train
875,4,train
876,0,train
876,1,train
876,2,val
876,3,train
876,4,train
877,0,train
877,1,train
877,2,train
877,3,train
877,4,val
878,0,val
878,1,train
878,2,train
878,3,train
878,4,train
879,0,train
879,1,val
879,2,train
879,3,train
879,4,train
87,0,train
87,1,train
87,2,train
87,3,train
87,4,val
880,0,val
880,1,train
880,2,train
880,3,train
880,4,train
881,0,train
881,1,train
881,2,val
881,3,train
881,4,train
882,0,val
882,1,train
882,2,train
882,3,train
882,4,train
883,0,train
883,1,train
883,2,train
883,3,train
883,4,val
884,0,val
884,1,train
884,2,train
884,3,train
884,4,train
885,0,train
885,1,train
885,2,train
885,3,val
885,4,train
886,0,train
886,1,train
886,2,train
886,3,val
886,4,train
887,0,train
887,1,train
887,2,val
887,3,train
887,4,train
888,0,train
888,1,train
888,2,train
888,3,train
888,4,val
889,0,val
889,1,train
889,2,train
889,3,train
889,4,train
88,0,train
88,1,train
88,2,train
88,3,train
88,4,val
890,0,val
890,1,train
890,2,train
890,3,train
890,4,train
891,0,train
891,1,train
891,2,train
891,3,val
891,4,train
892,0,train
892,1,train
892,2,train
892,3,train
892,4,val
893,0,val
893,1,train
893,2,train
893,3,train
893,4,train
894,0,train
894,1,train
894,2,train
894,3,val
894,4,train
895,0,val
895,1,train
895,2,train
895,3,train
895,4,train
896,0,train
896,1,train
896,2,val
896,3,train
896,4,train
897,0,train
897,1,val
897,2,train
897,3,train
897,4,train
898,0,val
898,1,train
898,2,train
898,3,train
898,4,train
899,0,train
899,1,val
899,2,train
899,3,train
899,4,train
89,0,train
89,1,train
89,2,train
89,3,train
89,4,val
8,0,train
8,1,train
8,2,train
8,3,train
8,4,val
900,0,train
900,1,val
900,2,train
900,3,train
900,4,train
901,0,train
901,1,train
901,2,train
901,3,val
901,4,train
902,0,train
902,1,train
902,2,train
902,3,train
902,4,val
903,0,train
903,1,train
903,2,val
903,3,train
903,4,train
904,0,train
904,1,train
904,2,val
904,3,train
904,4,train
905,0,train
905,1,val
905,2,train
905,3,train
905,4,train
906,0,train
906,1,train
906,2,val
906,3,train
906,4,train
907,0,train
907,1,train
907,2,val
907,3,train
907,4,train
908,0,train
908,1,val
908,2,train
908,3,train
908,4,train
909,0,train
909,1,train
909,2,train
909,3,val
909,4,train
90,0,train
90,1,train
90,2,val
90,3,train
90,4,train
910,0,train
910,1,train
910,2,val
910,3,train
910,4,train
911,0,train
911,1,val
911,2,train
911,3,train
911,4,train
912,0,train
912,1,train
912,2,train
912,3,train
912,4,val
913,0,train
913,1,train
913,2,train
913,3,val
913,4,train
914,0,train
914,1,train
914,2,train
914,3,train
914,4,val
915,0,train
915,1,train
915,2,train
